image,index,Image-URL-S,Image-URL-M,Image-URL-L
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=105x160 at 0x20B95EBCA20>,593,http://images.amazon.com/images/P/0385472951.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385472951.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385472951.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=95x160 at 0x20B95EBCAC8>,594,http://images.amazon.com/images/P/0451195663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451195663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451195663.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=92x160 at 0x20B95EBCB70>,595,http://images.amazon.com/images/P/0425182878.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425182878.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425182878.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95EBCC18>,596,http://images.amazon.com/images/P/0553564528.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553564528.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553564528.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95EBCCC0>,597,http://images.amazon.com/images/P/055356451X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055356451X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055356451X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=100x160 at 0x20B95EBCD68>,598,http://images.amazon.com/images/P/0743412621.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743412621.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743412621.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=104x160 at 0x20B95EBCE10>,599,http://images.amazon.com/images/P/0849943728.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0849943728.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0849943728.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=103x160 at 0x20B95EA6390>,600,http://images.amazon.com/images/P/0849943450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0849943450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0849943450.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=103x160 at 0x20B95E8B908>,601,http://images.amazon.com/images/P/084994371X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/084994371X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/084994371X.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95EBC630>,602,http://images.amazon.com/images/P/0590406019.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590406019.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590406019.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95EBC0F0>,603,http://images.amazon.com/images/P/0020442408.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0020442408.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0020442408.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95EBC6D8>,604,http://images.amazon.com/images/P/0553225987.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553225987.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553225987.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95EBC320>,605,http://images.amazon.com/images/P/042517736X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042517736X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042517736X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=96x160 at 0x20B95EBC390>,606,http://images.amazon.com/images/P/0671868713.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671868713.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671868713.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95EBC5C0>,607,http://images.amazon.com/images/P/038549825X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038549825X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038549825X.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95EBCBA8>,608,http://images.amazon.com/images/P/0553202294.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553202294.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553202294.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=96x160 at 0x20B95EBCF28>,609,http://images.amazon.com/images/P/0345313860.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345313860.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345313860.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95EBCA58>,610,http://images.amazon.com/images/P/0345369947.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345369947.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345369947.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=85x140 at 0x20B95EBCF60>,611,http://images.amazon.com/images/P/067170124X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067170124X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067170124X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=81x140 at 0x20B95EBC240>,612,http://images.amazon.com/images/P/0345353625.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345353625.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345353625.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95EBCF98>,613,http://images.amazon.com/images/P/0308102282.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0308102282.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0308102282.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95EA6320>,614,http://images.amazon.com/images/P/006017143X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006017143X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006017143X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=105x160 at 0x20B95ED9550>,615,http://images.amazon.com/images/P/0805056491.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805056491.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805056491.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=103x160 at 0x20B95ED9128>,616,http://images.amazon.com/images/P/0679401377.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679401377.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679401377.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=108x160 at 0x20B95ED96A0>,617,http://images.amazon.com/images/P/1562827049.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1562827049.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1562827049.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=93x140 at 0x20B95ED9748>,618,http://images.amazon.com/images/P/0385306032.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385306032.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385306032.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95ED97F0>,619,http://images.amazon.com/images/P/0816152446.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0816152446.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0816152446.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=87x160 at 0x20B95EBC748>,620,http://images.amazon.com/images/P/0821772953.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821772953.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821772953.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=95x160 at 0x20B95EBC080>,621,http://images.amazon.com/images/P/0345379454.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345379454.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345379454.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95EBC1D0>,622,http://images.amazon.com/images/P/0553576925.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553576925.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553576925.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95EA6D30>,623,http://images.amazon.com/images/P/0743206053.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743206053.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743206053.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=114x160 at 0x20B95EA6BA8>,624,http://images.amazon.com/images/P/0688169678.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688169678.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688169678.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=131x160 at 0x20B95ED9588>,625,http://images.amazon.com/images/P/0439319552.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439319552.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439319552.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95ED9320>,626,http://images.amazon.com/images/P/0590870157.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590870157.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590870157.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=134x160 at 0x20B95ED9908>,627,http://images.amazon.com/images/P/0307001164.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307001164.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307001164.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=109x160 at 0x20B95ED99E8>,628,http://images.amazon.com/images/P/0440441501.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440441501.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440441501.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95ED9A90>,629,http://images.amazon.com/images/P/0590687301.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590687301.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590687301.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=108x160 at 0x20B95ED98D0>,630,http://images.amazon.com/images/P/0439061644.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439061644.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439061644.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=107x160 at 0x20B95ED9C18>,631,http://images.amazon.com/images/P/0439569842.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439569842.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439569842.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95ED9CC0>,632,http://images.amazon.com/images/P/0307118703.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307118703.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307118703.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95ED9780>,633,http://images.amazon.com/images/P/0590418858.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590418858.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590418858.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95ED9048>,634,http://images.amazon.com/images/P/030720152X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/030720152X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/030720152X.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95ED96D8>,635,http://images.amazon.com/images/P/0816728739.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0816728739.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0816728739.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95ED9E10>,636,http://images.amazon.com/images/P/0865050880.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0865050880.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0865050880.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=96x160 at 0x20B95ED9CF8>,637,http://images.amazon.com/images/P/0812519655.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812519655.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812519655.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=99x160 at 0x20B95ED9C50>,638,http://images.amazon.com/images/P/0812524853.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812524853.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812524853.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95ED92E8>,639,http://images.amazon.com/images/P/0449211770.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449211770.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449211770.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=107x160 at 0x20B95EBC7F0>,640,http://images.amazon.com/images/P/193072229X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/193072229X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/193072229X.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95EBC2B0>,641,http://images.amazon.com/images/P/0812521129.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812521129.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812521129.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95ED9828>,642,http://images.amazon.com/images/P/0345251733.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345251733.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345251733.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=104x160 at 0x20B95ED9278>,643,http://images.amazon.com/images/P/1400077826.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400077826.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400077826.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=93x160 at 0x20B95ED9AC8>,644,http://images.amazon.com/images/P/0312995431.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312995431.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312995431.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95ED94A8>,645,http://images.amazon.com/images/P/0312312628.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312312628.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312312628.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95ED9940>,646,http://images.amazon.com/images/P/0446394521.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446394521.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446394521.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95ED9FD0>,647,http://images.amazon.com/images/P/0590021117.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590021117.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590021117.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=105x160 at 0x20B95EEF278>,648,http://images.amazon.com/images/P/068484267X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068484267X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068484267X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95EEF588>,649,http://images.amazon.com/images/P/0553578693.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553578693.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553578693.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=108x160 at 0x20B95EEF630>,650,http://images.amazon.com/images/P/0380709260.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380709260.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380709260.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=110x160 at 0x20B95EEF6D8>,651,http://images.amazon.com/images/P/0807565288.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0807565288.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0807565288.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95EEF2E8>,652,http://images.amazon.com/images/P/0312986769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312986769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312986769.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=89x160 at 0x20B95EEF828>,653,http://images.amazon.com/images/P/0345413377.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345413377.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345413377.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95EEF860>,654,http://images.amazon.com/images/P/0345413369.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345413369.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345413369.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=102x160 at 0x20B95EEF470>,655,http://images.amazon.com/images/P/0679893105.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679893105.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679893105.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=100x160 at 0x20B95EEFA58>,656,http://images.amazon.com/images/P/0061096091.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061096091.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061096091.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95EEFB00>,657,http://images.amazon.com/images/P/0345369068.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345369068.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345369068.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=96x160 at 0x20B95EEFBA8>,658,http://images.amazon.com/images/P/0451184718.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451184718.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451184718.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=96x160 at 0x20B95EEFC50>,659,http://images.amazon.com/images/P/0449209121.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449209121.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449209121.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95EBCC50>,660,http://images.amazon.com/images/P/0060938455.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060938455.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060938455.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95EBC860>,661,http://images.amazon.com/images/P/080411952X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080411952X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080411952X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=92x160 at 0x20B95EBC9B0>,662,http://images.amazon.com/images/P/0060575808.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060575808.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060575808.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=99x160 at 0x20B95EEF5C0>,663,http://images.amazon.com/images/P/0060558865.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060558865.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060558865.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95EEFA90>,664,http://images.amazon.com/images/P/0767912918.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767912918.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767912918.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95EEF0B8>,665,http://images.amazon.com/images/P/0553298860.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553298860.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553298860.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=107x160 at 0x20B95EEF2B0>,666,http://images.amazon.com/images/P/0385335679.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385335679.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385335679.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=92x160 at 0x20B95EEF8D0>,667,http://images.amazon.com/images/P/0440122090.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440122090.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440122090.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=150x160 at 0x20B95EEFDD8>,668,http://images.amazon.com/images/P/0671525832.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671525832.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671525832.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95EEFE80>,669,http://images.amazon.com/images/P/0553279572.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553279572.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553279572.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95EEF358>,670,http://images.amazon.com/images/P/0061009059.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061009059.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061009059.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=107x160 at 0x20B95EEFE10>,671,http://images.amazon.com/images/P/0060930187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060930187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060930187.01.LZZZZZZZ.jpg
